person_per_household,City,Year,poverty_line,Occ.Title..group.,mean_annual_salary
5,Seattle,2016,34476.567713643235,Food Processing Workers,32323.125
5,Seattle,2016,34476.567713643235,Lab technician,56206.666666666664
5,Seattle,2016,34476.567713643235,Machinists,51462.5
5,Seattle,2016,34476.567713643235,Nurses,114407
5,Seattle,2016,34476.567713643235,Nursing home workers,29402.5
5,Seattle,2016,34476.567713643235,Oil Natural Gas,NA
5,Seattle,2016,34476.567713643235,Plumbers,64507.5
5,Seattle,2016,34476.567713643235,Postal Service & Delivery,47348.333333333336
5,Seattle,2016,34476.567713643235,Servers,28060
5,Seattle,2016,34476.567713643235,social workers,58343.75
5,Seattle,2016,34476.567713643235,Taxi Drivers,27520
5,Seattle,2016,34476.567713643235,"Teachers, except secondary school",58292
5,Seattle,2016,34476.567713643235,Transportation Engineers,NA
5,Seattle,2016,34476.567713643235,Truck Drivers,39197.5
5,Seattle,2016,34476.567713643235,Water and Wastewater ,64950
6,Seattle,2016,39524.87893112848,Agricultrual & Fishing Workers,32393.333333333332
6,Seattle,2016,39524.87893112848,All Occupations,58490
6,Seattle,2016,39524.87893112848,Bus Drivers,48165
6,Seattle,2016,39524.87893112848,Cashiers,31377.5
6,Seattle,2016,39524.87893112848,Childcare Workers,26095
6,Seattle,2016,39524.87893112848,Construction Workers,51599.444444444445
6,Seattle,2016,39524.87893112848,Cooks,30121
6,Seattle,2016,39524.87893112848,counselors,49180
6,Seattle,2016,39524.87893112848,Electricians,69582.5
6,Seattle,2016,39524.87893112848,Electricity,82165.45454545454
6,Seattle,2016,39524.87893112848,emergency associated worker,49275
6,Seattle,2016,39524.87893112848,Ferry captains,84305
6,Seattle,2016,39524.87893112848,Food Preparation Workers,26415
6,Seattle,2016,39524.87893112848,Food Processing Workers,32323.125
6,Seattle,2016,39524.87893112848,Lab technician,56206.666666666664
6,Seattle,2016,39524.87893112848,Machinists,51462.5
6,Seattle,2016,39524.87893112848,Nurses,114407
6,Seattle,2016,39524.87893112848,Nursing home workers,29402.5
6,Seattle,2016,39524.87893112848,Oil Natural Gas,NA
6,Seattle,2016,39524.87893112848,Plumbers,64507.5
6,Seattle,2016,39524.87893112848,Postal Service & Delivery,47348.333333333336
6,Seattle,2016,39524.87893112848,Servers,28060
6,Seattle,2016,39524.87893112848,social workers,58343.75
6,Seattle,2016,39524.87893112848,Taxi Drivers,27520
6,Seattle,2016,39524.87893112848,"Teachers, except secondary school",58292
6,Seattle,2016,39524.87893112848,Transportation Engineers,NA
6,Seattle,2016,39524.87893112848,Truck Drivers,39197.5
6,Seattle,2016,39524.87893112848,Water and Wastewater ,64950
7,Seattle,2016,44573.19014861372,Agricultrual & Fishing Workers,32393.333333333332
7,Seattle,2016,44573.19014861372,All Occupations,58490
7,Seattle,2016,44573.19014861372,Bus Drivers,48165
7,Seattle,2016,44573.19014861372,Cashiers,31377.5
7,Seattle,2016,44573.19014861372,Childcare Workers,26095
7,Seattle,2016,44573.19014861372,Construction Workers,51599.444444444445
7,Seattle,2016,44573.19014861372,Cooks,30121
7,Seattle,2016,44573.19014861372,counselors,49180
7,Seattle,2016,44573.19014861372,Electricians,69582.5
7,Seattle,2016,44573.19014861372,Electricity,82165.45454545454
7,Seattle,2016,44573.19014861372,emergency associated worker,49275
7,Seattle,2016,44573.19014861372,Ferry captains,84305
7,Seattle,2016,44573.19014861372,Food Preparation Workers,26415
7,Seattle,2016,44573.19014861372,Food Processing Workers,32323.125
7,Seattle,2016,44573.19014861372,Lab technician,56206.666666666664
7,Seattle,2016,44573.19014861372,Machinists,51462.5
7,Seattle,2016,44573.19014861372,Nurses,114407
7,Seattle,2016,44573.19014861372,Nursing home workers,29402.5
7,Seattle,2016,44573.19014861372,Oil Natural Gas,NA
7,Seattle,2016,44573.19014861372,Plumbers,64507.5
7,Seattle,2016,44573.19014861372,Postal Service & Delivery,47348.333333333336
7,Seattle,2016,44573.19014861372,Servers,28060
7,Seattle,2016,44573.19014861372,social workers,58343.75
7,Seattle,2016,44573.19014861372,Taxi Drivers,27520
7,Seattle,2016,44573.19014861372,"Teachers, except secondary school",58292
7,Seattle,2016,44573.19014861372,Transportation Engineers,NA
7,Seattle,2016,44573.19014861372,Truck Drivers,39197.5
7,Seattle,2016,44573.19014861372,Water and Wastewater ,64950
8,Seattle,2016,49621.50136609897,Agricultrual & Fishing Workers,32393.333333333332
8,Seattle,2016,49621.50136609897,All Occupations,58490
8,Seattle,2016,49621.50136609897,Bus Drivers,48165
8,Seattle,2016,49621.50136609897,Cashiers,31377.5
8,Seattle,2016,49621.50136609897,Childcare Workers,26095
8,Seattle,2016,49621.50136609897,Construction Workers,51599.444444444445
8,Seattle,2016,49621.50136609897,Cooks,30121
8,Seattle,2016,49621.50136609897,counselors,49180
8,Seattle,2016,49621.50136609897,Electricians,69582.5
8,Seattle,2016,49621.50136609897,Electricity,82165.45454545454
8,Seattle,2016,49621.50136609897,emergency associated worker,49275
8,Seattle,2016,49621.50136609897,Ferry captains,84305
8,Seattle,2016,49621.50136609897,Food Preparation Workers,26415
8,Seattle,2016,49621.50136609897,Food Processing Workers,32323.125
8,Seattle,2016,49621.50136609897,Lab technician,56206.666666666664
8,Seattle,2016,49621.50136609897,Machinists,51462.5
8,Seattle,2016,49621.50136609897,Nurses,114407
8,Seattle,2016,49621.50136609897,Nursing home workers,29402.5
8,Seattle,2016,49621.50136609897,Oil Natural Gas,NA
8,Seattle,2016,49621.50136609897,Plumbers,64507.5
8,Seattle,2016,49621.50136609897,Postal Service & Delivery,47348.333333333336
8,Seattle,2016,49621.50136609897,Servers,28060
8,Seattle,2016,49621.50136609897,social workers,58343.75
8,Seattle,2016,49621.50136609897,Taxi Drivers,27520
8,Seattle,2016,49621.50136609897,"Teachers, except secondary school",58292
8,Seattle,2016,49621.50136609897,Transportation Engineers,NA
8,Seattle,2016,49621.50136609897,Truck Drivers,39197.5
8,Seattle,2016,49621.50136609897,Water and Wastewater ,64950
1,Seattle,2017,14635.248385305787,Agricultrual & Fishing Workers,35530
1,Seattle,2017,14635.248385305787,All Occupations,60300
1,Seattle,2017,14635.248385305787,Bus Drivers,49687.5
1,Seattle,2017,14635.248385305787,Cashiers,31540
1,Seattle,2017,14635.248385305787,Childcare Workers,28340
1,Seattle,2017,14635.248385305787,Construction Workers,55029.444444444445
1,Seattle,2017,14635.248385305787,Cooks,32133
1,Seattle,2017,14635.248385305787,counselors,49834
1,Seattle,2017,14635.248385305787,Electricians,69435
1,Seattle,2017,14635.248385305787,Electricity,81811
1,Seattle,2017,14635.248385305787,emergency associated worker,58896.666666666664
1,Seattle,2017,14635.248385305787,Ferry captains,98450
1,Seattle,2017,14635.248385305787,Food Preparation Workers,28632.5
1,Seattle,2017,14635.248385305787,Food Processing Workers,33736.25
1,Seattle,2017,14635.248385305787,Lab technician,52982.5
1,Seattle,2017,14635.248385305787,Machinists,53285
1,Seattle,2017,14635.248385305787,Nurses,119050
1,Seattle,2017,14635.248385305787,Nursing home workers,30606.25
1,Seattle,2017,14635.248385305787,Oil Natural Gas,56248.333333333336
1,Seattle,2017,14635.248385305787,Plumbers,67457.5
1,Seattle,2017,14635.248385305787,Postal Service & Delivery,47233.333333333336
1,Seattle,2017,14635.248385305787,Servers,29930
1,Seattle,2017,14635.248385305787,social workers,59920
1,Seattle,2017,14635.248385305787,Subway and Streetcar Operators,66910
1,Seattle,2017,14635.248385305787,Taxi Drivers,30320
1,Seattle,2017,14635.248385305787,"Teachers, except secondary school",59898
1,Seattle,2017,14635.248385305787,Transportation Engineers,NA
1,Seattle,2017,14635.248385305787,Truck Drivers,40147.5
1,Seattle,2017,14635.248385305787,Water and Wastewater ,63655
2,Seattle,2017,19707.830329798173,Agricultrual & Fishing Workers,35530
2,Seattle,2017,19707.830329798173,All Occupations,60300
2,Seattle,2017,19707.830329798173,Bus Drivers,49687.5
2,Seattle,2017,19707.830329798173,Cashiers,31540
2,Seattle,2017,19707.830329798173,Childcare Workers,28340
2,Seattle,2017,19707.830329798173,Construction Workers,55029.444444444445
2,Seattle,2017,19707.830329798173,Cooks,32133
2,Seattle,2017,19707.830329798173,counselors,49834
2,Seattle,2017,19707.830329798173,Electricians,69435
2,Seattle,2017,19707.830329798173,Electricity,81811
2,Seattle,2017,19707.830329798173,emergency associated worker,58896.666666666664
2,Seattle,2017,19707.830329798173,Ferry captains,98450
2,Seattle,2017,19707.830329798173,Food Preparation Workers,28632.5
2,Seattle,2017,19707.830329798173,Food Processing Workers,33736.25
2,Seattle,2017,19707.830329798173,Lab technician,52982.5
2,Seattle,2017,19707.830329798173,Machinists,53285
2,Seattle,2017,19707.830329798173,Nurses,119050
2,Seattle,2017,19707.830329798173,Nursing home workers,30606.25
2,Seattle,2017,19707.830329798173,Oil Natural Gas,56248.333333333336
2,Seattle,2017,19707.830329798173,Plumbers,67457.5
2,Seattle,2017,19707.830329798173,Postal Service & Delivery,47233.333333333336
2,Seattle,2017,19707.830329798173,Servers,29930
2,Seattle,2017,19707.830329798173,social workers,59920
2,Seattle,2017,19707.830329798173,Subway and Streetcar Operators,66910
2,Seattle,2017,19707.830329798173,Taxi Drivers,30320
2,Seattle,2017,19707.830329798173,"Teachers, except secondary school",59898
2,Seattle,2017,19707.830329798173,Transportation Engineers,NA
2,Seattle,2017,19707.830329798173,Truck Drivers,40147.5
2,Seattle,2017,19707.830329798173,Water and Wastewater ,63655
3,Seattle,2017,24780.41227429056,Agricultrual & Fishing Workers,35530
3,Seattle,2017,24780.41227429056,All Occupations,60300
3,Seattle,2017,24780.41227429056,Bus Drivers,49687.5
3,Seattle,2017,24780.41227429056,Cashiers,31540
3,Seattle,2017,24780.41227429056,Childcare Workers,28340
3,Seattle,2017,24780.41227429056,Construction Workers,55029.444444444445
3,Seattle,2017,24780.41227429056,Cooks,32133
3,Seattle,2017,24780.41227429056,counselors,49834
3,Seattle,2017,24780.41227429056,Electricians,69435
3,Seattle,2017,24780.41227429056,Electricity,81811
3,Seattle,2017,24780.41227429056,emergency associated worker,58896.666666666664
3,Seattle,2017,24780.41227429056,Ferry captains,98450
3,Seattle,2017,24780.41227429056,Food Preparation Workers,28632.5
3,Seattle,2017,24780.41227429056,Food Processing Workers,33736.25
3,Seattle,2017,24780.41227429056,Lab technician,52982.5
3,Seattle,2017,24780.41227429056,Machinists,53285
3,Seattle,2017,24780.41227429056,Nurses,119050
3,Seattle,2017,24780.41227429056,Nursing home workers,30606.25
3,Seattle,2017,24780.41227429056,Oil Natural Gas,56248.333333333336
3,Seattle,2017,24780.41227429056,Plumbers,67457.5
3,Seattle,2017,24780.41227429056,Postal Service & Delivery,47233.333333333336
3,Seattle,2017,24780.41227429056,Servers,29930
3,Seattle,2017,24780.41227429056,social workers,59920
3,Seattle,2017,24780.41227429056,Subway and Streetcar Operators,66910
3,Seattle,2017,24780.41227429056,Taxi Drivers,30320
3,Seattle,2017,24780.41227429056,"Teachers, except secondary school",59898
3,Seattle,2017,24780.41227429056,Transportation Engineers,NA
3,Seattle,2017,24780.41227429056,Truck Drivers,40147.5
3,Seattle,2017,24780.41227429056,Water and Wastewater ,63655
4,Seattle,2017,29852.994218782947,Agricultrual & Fishing Workers,35530
4,Seattle,2017,29852.994218782947,All Occupations,60300
4,Seattle,2017,29852.994218782947,Bus Drivers,49687.5
4,Seattle,2017,29852.994218782947,Cashiers,31540
4,Seattle,2017,29852.994218782947,Childcare Workers,28340
4,Seattle,2017,29852.994218782947,Construction Workers,55029.444444444445
4,Seattle,2017,29852.994218782947,Cooks,32133
4,Seattle,2017,29852.994218782947,counselors,49834
4,Seattle,2017,29852.994218782947,Electricians,69435
4,Seattle,2017,29852.994218782947,Electricity,81811
4,Seattle,2017,29852.994218782947,emergency associated worker,58896.666666666664
4,Seattle,2017,29852.994218782947,Ferry captains,98450
4,Seattle,2017,29852.994218782947,Food Preparation Workers,28632.5
4,Seattle,2017,29852.994218782947,Food Processing Workers,33736.25
4,Seattle,2017,29852.994218782947,Lab technician,52982.5
4,Seattle,2017,29852.994218782947,Machinists,53285
4,Seattle,2017,29852.994218782947,Nurses,119050
4,Seattle,2017,29852.994218782947,Nursing home workers,30606.25
4,Seattle,2017,29852.994218782947,Oil Natural Gas,56248.333333333336
4,Seattle,2017,29852.994218782947,Plumbers,67457.5
4,Seattle,2017,29852.994218782947,Postal Service & Delivery,47233.333333333336
4,Seattle,2017,29852.994218782947,Servers,29930
4,Seattle,2017,29852.994218782947,social workers,59920
4,Seattle,2017,29852.994218782947,Subway and Streetcar Operators,66910
4,Seattle,2017,29852.994218782947,Taxi Drivers,30320
4,Seattle,2017,29852.994218782947,"Teachers, except secondary school",59898
4,Seattle,2017,29852.994218782947,Transportation Engineers,NA
4,Seattle,2017,29852.994218782947,Truck Drivers,40147.5
4,Seattle,2017,29852.994218782947,Water and Wastewater ,63655
5,Seattle,2017,34925.576163275335,Agricultrual & Fishing Workers,35530
5,Seattle,2017,34925.576163275335,All Occupations,60300
5,Seattle,2017,34925.576163275335,Bus Drivers,49687.5
5,Seattle,2017,34925.576163275335,Cashiers,31540
5,Seattle,2017,34925.576163275335,Childcare Workers,28340
5,Seattle,2017,34925.576163275335,Construction Workers,55029.444444444445
5,Seattle,2017,34925.576163275335,Cooks,32133
5,Seattle,2017,34925.576163275335,counselors,49834
5,Seattle,2017,34925.576163275335,Electricians,69435
5,Seattle,2017,34925.576163275335,Electricity,81811
5,Seattle,2017,34925.576163275335,emergency associated worker,58896.666666666664
5,Seattle,2017,34925.576163275335,Ferry captains,98450
5,Seattle,2017,34925.576163275335,Food Preparation Workers,28632.5
5,Seattle,2017,34925.576163275335,Food Processing Workers,33736.25
5,Seattle,2017,34925.576163275335,Lab technician,52982.5
5,Seattle,2017,34925.576163275335,Machinists,53285
5,Seattle,2017,34925.576163275335,Nurses,119050
5,Seattle,2017,34925.576163275335,Nursing home workers,30606.25
5,Seattle,2017,34925.576163275335,Oil Natural Gas,56248.333333333336
5,Seattle,2017,34925.576163275335,Plumbers,67457.5
5,Seattle,2017,34925.576163275335,Postal Service & Delivery,47233.333333333336
5,Seattle,2017,34925.576163275335,Servers,29930
5,Seattle,2017,34925.576163275335,social workers,59920
5,Seattle,2017,34925.576163275335,Subway and Streetcar Operators,66910
5,Seattle,2017,34925.576163275335,Taxi Drivers,30320
5,Seattle,2017,34925.576163275335,"Teachers, except secondary school",59898
5,Seattle,2017,34925.576163275335,Transportation Engineers,NA
5,Seattle,2017,34925.576163275335,Truck Drivers,40147.5
5,Seattle,2017,34925.576163275335,Water and Wastewater ,63655
6,Seattle,2017,39998.15810776772,Agricultrual & Fishing Workers,35530
6,Seattle,2017,39998.15810776772,All Occupations,60300
6,Seattle,2017,39998.15810776772,Bus Drivers,49687.5
6,Seattle,2017,39998.15810776772,Cashiers,31540
6,Seattle,2017,39998.15810776772,Childcare Workers,28340
6,Seattle,2017,39998.15810776772,Construction Workers,55029.444444444445
6,Seattle,2017,39998.15810776772,Cooks,32133
6,Seattle,2017,39998.15810776772,counselors,49834
6,Seattle,2017,39998.15810776772,Electricians,69435
6,Seattle,2017,39998.15810776772,Electricity,81811
6,Seattle,2017,39998.15810776772,emergency associated worker,58896.666666666664
6,Seattle,2017,39998.15810776772,Ferry captains,98450
6,Seattle,2017,39998.15810776772,Food Preparation Workers,28632.5
6,Seattle,2017,39998.15810776772,Food Processing Workers,33736.25
6,Seattle,2017,39998.15810776772,Lab technician,52982.5
6,Seattle,2017,39998.15810776772,Machinists,53285
6,Seattle,2017,39998.15810776772,Nurses,119050
6,Seattle,2017,39998.15810776772,Nursing home workers,30606.25
6,Seattle,2017,39998.15810776772,Oil Natural Gas,56248.333333333336
6,Seattle,2017,39998.15810776772,Plumbers,67457.5
6,Seattle,2017,39998.15810776772,Postal Service & Delivery,47233.333333333336
6,Seattle,2017,39998.15810776772,Servers,29930
6,Seattle,2017,39998.15810776772,social workers,59920
6,Seattle,2017,39998.15810776772,Subway and Streetcar Operators,66910
6,Seattle,2017,39998.15810776772,Taxi Drivers,30320
6,Seattle,2017,39998.15810776772,"Teachers, except secondary school",59898
6,Seattle,2017,39998.15810776772,Transportation Engineers,NA
6,Seattle,2017,39998.15810776772,Truck Drivers,40147.5
6,Seattle,2017,39998.15810776772,Water and Wastewater ,63655
7,Seattle,2017,45070.7400522601,Agricultrual & Fishing Workers,35530
7,Seattle,2017,45070.7400522601,All Occupations,60300
7,Seattle,2017,45070.7400522601,Bus Drivers,49687.5
7,Seattle,2017,45070.7400522601,Cashiers,31540
7,Seattle,2017,45070.7400522601,Childcare Workers,28340
7,Seattle,2017,45070.7400522601,Construction Workers,55029.444444444445
7,Seattle,2017,45070.7400522601,Cooks,32133
7,Seattle,2017,45070.7400522601,counselors,49834
7,Seattle,2017,45070.7400522601,Electricians,69435
7,Seattle,2017,45070.7400522601,Electricity,81811
7,Seattle,2017,45070.7400522601,emergency associated worker,58896.666666666664
7,Seattle,2017,45070.7400522601,Ferry captains,98450
7,Seattle,2017,45070.7400522601,Food Preparation Workers,28632.5
7,Seattle,2017,45070.7400522601,Food Processing Workers,33736.25
7,Seattle,2017,45070.7400522601,Lab technician,52982.5
7,Seattle,2017,45070.7400522601,Machinists,53285
7,Seattle,2017,45070.7400522601,Nurses,119050
7,Seattle,2017,45070.7400522601,Nursing home workers,30606.25
7,Seattle,2017,45070.7400522601,Oil Natural Gas,56248.333333333336
7,Seattle,2017,45070.7400522601,Plumbers,67457.5
7,Seattle,2017,45070.7400522601,Postal Service & Delivery,47233.333333333336
7,Seattle,2017,45070.7400522601,Servers,29930
7,Seattle,2017,45070.7400522601,social workers,59920
7,Seattle,2017,45070.7400522601,Subway and Streetcar Operators,66910
7,Seattle,2017,45070.7400522601,Taxi Drivers,30320
7,Seattle,2017,45070.7400522601,"Teachers, except secondary school",59898
7,Seattle,2017,45070.7400522601,Transportation Engineers,NA
7,Seattle,2017,45070.7400522601,Truck Drivers,40147.5
7,Seattle,2017,45070.7400522601,Water and Wastewater ,63655
8,Seattle,2017,50143.3219967525,Agricultrual & Fishing Workers,35530
8,Seattle,2017,50143.3219967525,All Occupations,60300
8,Seattle,2017,50143.3219967525,Bus Drivers,49687.5
8,Seattle,2017,50143.3219967525,Cashiers,31540
8,Seattle,2017,50143.3219967525,Childcare Workers,28340
8,Seattle,2017,50143.3219967525,Construction Workers,55029.444444444445
8,Seattle,2017,50143.3219967525,Cooks,32133
8,Seattle,2017,50143.3219967525,counselors,49834
8,Seattle,2017,50143.3219967525,Electricians,69435
8,Seattle,2017,50143.3219967525,Electricity,81811
8,Seattle,2017,50143.3219967525,emergency associated worker,58896.666666666664
8,Seattle,2017,50143.3219967525,Ferry captains,98450
8,Seattle,2017,50143.3219967525,Food Preparation Workers,28632.5
8,Seattle,2017,50143.3219967525,Food Processing Workers,33736.25
8,Seattle,2017,50143.3219967525,Lab technician,52982.5
8,Seattle,2017,50143.3219967525,Machinists,53285
8,Seattle,2017,50143.3219967525,Nurses,119050
8,Seattle,2017,50143.3219967525,Nursing home workers,30606.25
8,Seattle,2017,50143.3219967525,Oil Natural Gas,56248.333333333336
8,Seattle,2017,50143.3219967525,Plumbers,67457.5
8,Seattle,2017,50143.3219967525,Postal Service & Delivery,47233.333333333336
8,Seattle,2017,50143.3219967525,Servers,29930
8,Seattle,2017,50143.3219967525,social workers,59920
8,Seattle,2017,50143.3219967525,Subway and Streetcar Operators,66910
8,Seattle,2017,50143.3219967525,Taxi Drivers,30320
8,Seattle,2017,50143.3219967525,"Teachers, except secondary school",59898
8,Seattle,2017,50143.3219967525,Transportation Engineers,NA
8,Seattle,2017,50143.3219967525,Truck Drivers,40147.5
8,Seattle,2017,50143.3219967525,Water and Wastewater ,63655
1,Seattle,2018,14732.33129333435,Agricultrual & Fishing Workers,35257
1,Seattle,2018,14732.33129333435,All Occupations,62405
1,Seattle,2018,14732.33129333435,Bus Drivers,52440
1,Seattle,2018,14732.33129333435,Cashiers,34426.25
1,Seattle,2018,14732.33129333435,Childcare Workers,30210
1,Seattle,2018,14732.33129333435,Construction Workers,54373.88888888889
1,Seattle,2018,14732.33129333435,Cooks,33547
1,Seattle,2018,14732.33129333435,counselors,53431
1,Seattle,2018,14732.33129333435,Electricians,72712.5
1,Seattle,2018,14732.33129333435,Electricity,84859
1,Seattle,2018,14732.33129333435,emergency associated worker,50117.5
1,Seattle,2018,14732.33129333435,Ferry captains,92170
1,Seattle,2018,14732.33129333435,Food Preparation Workers,29477.5
1,Seattle,2018,14732.33129333435,Food Processing Workers,35139.375
1,Seattle,2018,14732.33129333435,Lab technician,53032.5
1,Seattle,2018,14732.33129333435,Machinists,54442.5
1,Seattle,2018,14732.33129333435,Nurses,118456.66666666667
1,Seattle,2018,14732.33129333435,Nursing home workers,32953.75
1,Seattle,2018,14732.33129333435,Oil Natural Gas,66981.25
1,Seattle,2018,14732.33129333435,Plumbers,67655
1,Seattle,2018,14732.33129333435,Postal Service & Delivery,48910
1,Seattle,2018,14732.33129333435,Servers,31765
1,Seattle,2018,14732.33129333435,social workers,61601.25
1,Seattle,2018,14732.33129333435,Taxi Drivers,35210
1,Seattle,2018,14732.33129333435,"Teachers, except secondary school",62167
1,Seattle,2018,14732.33129333435,Transportation Engineers,68640
1,Seattle,2018,14732.33129333435,Truck Drivers,41315
1,Seattle,2018,14732.33129333435,Water and Wastewater ,65060
2,Seattle,2018,19974.80832687672,Agricultrual & Fishing Workers,35257
2,Seattle,2018,19974.80832687672,All Occupations,62405
2,Seattle,2018,19974.80832687672,Bus Drivers,52440
2,Seattle,2018,19974.80832687672,Cashiers,34426.25
2,Seattle,2018,19974.80832687672,Childcare Workers,30210
2,Seattle,2018,19974.80832687672,Construction Workers,54373.88888888889
2,Seattle,2018,19974.80832687672,Cooks,33547
2,Seattle,2018,19974.80832687672,counselors,53431
2,Seattle,2018,19974.80832687672,Electricians,72712.5
2,Seattle,2018,19974.80832687672,Electricity,84859
2,Seattle,2018,19974.80832687672,emergency associated worker,50117.5
2,Seattle,2018,19974.80832687672,Ferry captains,92170
2,Seattle,2018,19974.80832687672,Food Preparation Workers,29477.5
2,Seattle,2018,19974.80832687672,Food Processing Workers,35139.375
2,Seattle,2018,19974.80832687672,Lab technician,53032.5
2,Seattle,2018,19974.80832687672,Machinists,54442.5
2,Seattle,2018,19974.80832687672,Nurses,118456.66666666667
2,Seattle,2018,19974.80832687672,Nursing home workers,32953.75
2,Seattle,2018,19974.80832687672,Oil Natural Gas,66981.25
2,Seattle,2018,19974.80832687672,Plumbers,67655
2,Seattle,2018,19974.80832687672,Postal Service & Delivery,48910
2,Seattle,2018,19974.80832687672,Servers,31765
2,Seattle,2018,19974.80832687672,social workers,61601.25
2,Seattle,2018,19974.80832687672,Taxi Drivers,35210
2,Seattle,2018,19974.80832687672,"Teachers, except secondary school",62167
2,Seattle,2018,19974.80832687672,Transportation Engineers,68640
2,Seattle,2018,19974.80832687672,Truck Drivers,41315
2,Seattle,2018,19974.80832687672,Water and Wastewater ,65060
3,Seattle,2018,25217.28536041909,Agricultrual & Fishing Workers,35257
3,Seattle,2018,25217.28536041909,All Occupations,62405
3,Seattle,2018,25217.28536041909,Bus Drivers,52440
3,Seattle,2018,25217.28536041909,Cashiers,34426.25
3,Seattle,2018,25217.28536041909,Childcare Workers,30210
3,Seattle,2018,25217.28536041909,Construction Workers,54373.88888888889
3,Seattle,2018,25217.28536041909,Cooks,33547
3,Seattle,2018,25217.28536041909,counselors,53431
3,Seattle,2018,25217.28536041909,Electricians,72712.5
3,Seattle,2018,25217.28536041909,Electricity,84859
3,Seattle,2018,25217.28536041909,emergency associated worker,50117.5
3,Seattle,2018,25217.28536041909,Ferry captains,92170
3,Seattle,2018,25217.28536041909,Food Preparation Workers,29477.5
3,Seattle,2018,25217.28536041909,Food Processing Workers,35139.375
3,Seattle,2018,25217.28536041909,Lab technician,53032.5
3,Seattle,2018,25217.28536041909,Machinists,54442.5
3,Seattle,2018,25217.28536041909,Nurses,118456.66666666667
3,Seattle,2018,25217.28536041909,Nursing home workers,32953.75
3,Seattle,2018,25217.28536041909,Oil Natural Gas,66981.25
3,Seattle,2018,25217.28536041909,Plumbers,67655
3,Seattle,2018,25217.28536041909,Postal Service & Delivery,48910
3,Seattle,2018,25217.28536041909,Servers,31765
3,Seattle,2018,25217.28536041909,social workers,61601.25
3,Seattle,2018,25217.28536041909,Taxi Drivers,35210
3,Seattle,2018,25217.28536041909,"Teachers, except secondary school",62167
3,Seattle,2018,25217.28536041909,Transportation Engineers,68640
3,Seattle,2018,25217.28536041909,Truck Drivers,41315
3,Seattle,2018,25217.28536041909,Water and Wastewater ,65060
4,Seattle,2018,30459.76239396146,Agricultrual & Fishing Workers,35257
4,Seattle,2018,30459.76239396146,All Occupations,62405
4,Seattle,2018,30459.76239396146,Bus Drivers,52440
4,Seattle,2018,30459.76239396146,Cashiers,34426.25
4,Seattle,2018,30459.76239396146,Childcare Workers,30210
4,Seattle,2018,30459.76239396146,Construction Workers,54373.88888888889
4,Seattle,2018,30459.76239396146,Cooks,33547
4,Seattle,2018,30459.76239396146,counselors,53431
4,Seattle,2018,30459.76239396146,Electricians,72712.5
4,Seattle,2018,30459.76239396146,Electricity,84859
4,Seattle,2018,30459.76239396146,emergency associated worker,50117.5
4,Seattle,2018,30459.76239396146,Ferry captains,92170
4,Seattle,2018,30459.76239396146,Food Preparation Workers,29477.5
4,Seattle,2018,30459.76239396146,Food Processing Workers,35139.375
4,Seattle,2018,30459.76239396146,Lab technician,53032.5
4,Seattle,2018,30459.76239396146,Machinists,54442.5
4,Seattle,2018,30459.76239396146,Nurses,118456.66666666667
4,Seattle,2018,30459.76239396146,Nursing home workers,32953.75
4,Seattle,2018,30459.76239396146,Oil Natural Gas,66981.25
4,Seattle,2018,30459.76239396146,Plumbers,67655
4,Seattle,2018,30459.76239396146,Postal Service & Delivery,48910
4,Seattle,2018,30459.76239396146,Servers,31765
4,Seattle,2018,30459.76239396146,social workers,61601.25
4,Seattle,2018,30459.76239396146,Taxi Drivers,35210
4,Seattle,2018,30459.76239396146,"Teachers, except secondary school",62167
4,Seattle,2018,30459.76239396146,Transportation Engineers,68640
4,Seattle,2018,30459.76239396146,Truck Drivers,41315
4,Seattle,2018,30459.76239396146,Water and Wastewater ,65060
5,Seattle,2018,35702.23942750383,Agricultrual & Fishing Workers,35257
5,Seattle,2018,35702.23942750383,All Occupations,62405
5,Seattle,2018,35702.23942750383,Bus Drivers,52440
5,Seattle,2018,35702.23942750383,Cashiers,34426.25
5,Seattle,2018,35702.23942750383,Childcare Workers,30210
5,Seattle,2018,35702.23942750383,Construction Workers,54373.88888888889
5,Seattle,2018,35702.23942750383,Cooks,33547
5,Seattle,2018,35702.23942750383,counselors,53431
5,Seattle,2018,35702.23942750383,Electricians,72712.5
5,Seattle,2018,35702.23942750383,Electricity,84859
5,Seattle,2018,35702.23942750383,emergency associated worker,50117.5
5,Seattle,2018,35702.23942750383,Ferry captains,92170
5,Seattle,2018,35702.23942750383,Food Preparation Workers,29477.5
5,Seattle,2018,35702.23942750383,Food Processing Workers,35139.375
5,Seattle,2018,35702.23942750383,Lab technician,53032.5
5,Seattle,2018,35702.23942750383,Machinists,54442.5
5,Seattle,2018,35702.23942750383,Nurses,118456.66666666667
5,Seattle,2018,35702.23942750383,Nursing home workers,32953.75
5,Seattle,2018,35702.23942750383,Oil Natural Gas,66981.25
5,Seattle,2018,35702.23942750383,Plumbers,67655
5,Seattle,2018,35702.23942750383,Postal Service & Delivery,48910
5,Seattle,2018,35702.23942750383,Servers,31765
5,Seattle,2018,35702.23942750383,social workers,61601.25
5,Seattle,2018,35702.23942750383,Taxi Drivers,35210
5,Seattle,2018,35702.23942750383,"Teachers, except secondary school",62167
